Title,Genre,Director,Actor,Synopsis,Img
스파키,"애니메이션, 어드벤처, 코미디",아론 우들리,"제시카 비엘, 수잔 서랜든","“이제 우리가 나설 차례야! 실력 발휘 좀 해볼까!?”

평화로운 바나별을 무력으로 차지한 악당 죵은 또 다른 행성들을 파괴하고 온 우주를 지배하려는 무서운 음모를 꾸민다. 이 사실을 안 여왕은 죵을 막기 위해 빅스와 청크에게 비밀 메시지를 보낸다.
한편, 버려진 별에서의 생활에 따분해하며 더 넓은 세상으로의 모험을 갈망하던 원숭이 소년 스파키는 우연히 여왕의 비밀 메시지를 보게 되고 홀로 바나별로 떠나는데…
과연, 스파키는 친구들과 다시 바나별을 되찾고 우주의 평화를 지킬 수 있을까?!",https://www.kobis.or.kr/common/mast/movie/2018/03/2f09cbd23a57457fa757547f6862c342.jpg
신비아파트 극장판 차원도깨비와 7개의 세계,애니메이션,변영규,"김영은, 김채하, 신용우, 조현정, 양정화, 강새봄","“열려라! 차원의 문!”

평화롭던 7개의 평행 세계가 새로운 악당 ‘어나더’의 등장으로 위험에 처했다.
차원도깨비 ‘키비’는 평행 세계의 질서를 거스르는 ‘어나더’를 막기 위해
‘하리’와 ‘신비’에게 도움을 요청한다.

‘키비’로 인해 또 다른 7개의 세계가 존재하고
그곳에는 자신과 똑같은 외모와 이름을 가진 사람들이 살고 있다는 것을 알게 된 ‘하리’.
갑자기 사라진 동생 '두리'와 '금비'도 '어나더'의 세계에 떨어졌다는 사실을 듣게 된다.

동생을 찾기 위해! 평행세계를 구하기 위해!
하리는 마지막 희망의 열쇠가 있는 제 7세계로 모험을 떠난다!",https://www.kobis.or.kr/common/mast/movie/2022/12/757f4af3916b4b539580ecd3b0e87c03.jpeg
아이,드라마,김현탁,"김향기, 류현경, 염혜란","홀로 버티던 세상, 서로를 만나다

누구보다 강한 생활력으로 하루하루 살아온 아동학과 졸업반의 보호종료아동 ‘아영’(김향기)
돈이 필요했던 ‘아영’은 생후 6개월 된 아들 ‘혁’이를 홀로 키우는
워킹맘이자 초보 엄마 ‘영채’(류현경)의 베이비시터가 된다.

조금 부족하지만 어떻게든 자신의 힘으로 ‘혁’이를 키우고자 하는 ‘영채’는
자신보다 더 ‘혁’이를 살뜰히 돌보는 ‘아영’의 모습에 어느새 안정을 되찾고
평범한 삶을 꿈꾸기 시작한다.

하지만 어느 날, ‘혁’이에게 사고가 난다.
‘영채’는 모든 책임을 ‘아영’의 탓으로 돌리고,
다시 ‘혁’이와 둘만 남게 된 ‘영채’는 고단한 현실에 어쩔 수 없는 선택을 하게 된다.
이를 알게 된 ‘아영’은 ‘혁’이를 다시 ‘영채’의 품에 돌려놓기 위해 애를 쓰는데...

상처로 가득한 세상, 우리 같이 걸을 수 있을까?
2021년 새해를 여는 따스한 위로와 치유의 영화",https://www.kobis.or.kr/common/mast/movie/2021/01/946831cebeea4c7d947dba8f4ae3811f.jpg
신황제를 위하여,액션,이수성,"서준영, 송민경, 금광산, 남승민","학창시절 전설의 주먹으로 명성을 날리던 ‘신황제’
고등학교를 졸업 후 평범한 생활을 이어가던 그에게
오랜 친구로부터 은밀한 제안을 받는다.

어둠의 세계로 입성 후 숨겨왔던 야망이 깨어나고,
보스의 여자 ‘주미란’에게 강렬한 끌림을 받게 되는데…

돌이킬 수 없다면 끝까지 간다!",https://www.kobis.or.kr/common/mast/movie/2020/11/d098e86b5b5d4fd08f8dcf118c63c80c.jpg
목두기 비디오,"미스터리, 스릴러",윤준형,"양아람, 조연호","인터넷상에 떠돌아 다니던 몰카에 우연히 잡힌 형상이 네티즌들 사이에 화제가 되었다.
이 소식을 접한 한 취재팀이 형상이 나타난 이유에 대해 호기심을 갖고 사건을 파헤치기 시작한다.
동영상에 찍힌 갖가지 정황과 카메라에 잡힌 손님의 물건을 분석하여 그 형상이 찍힌 장소를 알아내고.
취재팀은 문제의 형상이 찍힌 장소를 수색하기 시작하는데…
하나씩 알게되는 정보와 실마리들이 한 의문의 남자로 향하고 있음을 알게된다.",https://www.kobis.or.kr/upload/up_img/2011/07/mov_GJDDI7_20110718135248_1.jpg
팬픽에서 연애까지,"멜로/로맨스, 코미디",강윤성,,"상상은 만점, 실전은 빵점!
나에게 필요한 건 제대로 된 경험!

남자 한 번 만나본 적 없지만,
팬픽은 기가 막히게 쓰는 대학생 연희!

하지만 편집장이 원하는 진한 19금 작품을 쓰기 위해선
연애가 절실하다는 사실을 뼈저리게 느끼게 된다

마침 매력만점 과 선배 민호가 연희에게 호감을 보이고
드디어 첫사랑을 시작하려나 했는데..?!
무슨 일인지 더 이상 진도가 나가지 않는다..?

이에 연희는 소꿉친구 우영에게 그토록 궁금했던
첫 경험을 알려달라 부탁하는데…",https://www.kobis.or.kr/common/mast/movie/2022/12/9ad593b1f86543939fcca57c4b6f055b.jpg
유포자들,"범죄, 드라마, 스릴러",홍석구,"박성훈, 김소은, 송진우, 박주희, 임나영","“핸드폰이 사라지고, 나는 N번째가 되었다”

행복한 결혼 생활을 꿈꾸던 남자 ‘도유빈’(박성훈)
자신의 오랜 친구 ‘공상범’(송진우)의 유혹에 이끌려
클럽에서 잊지 못할 하루를 보낸다

그리고 사라진 전날 밤의 기억과 핸드폰
누군가로부터 걸려온 한 통의 전화

수화기 너머 범인은 3천 3백만 원을 구해오지 않으면
‘그’ 영상을 세상에 공개하겠다고 하는데…

오늘 밤, 숨기고 싶었던 모든 것이
잠금해제 된다!",https://www.kobis.or.kr/common/mast/movie/2022/11/34c08e17d3dd4ab68dfc576c750676b0.jpg
사랑니,멜로/로맨스,정지우,"김정은, 이태성, 김준성, 김지훈","“아련한 첫사랑의 기억을 머금고 새롭게 시작되는 또 하나의 눈부신 사랑” 언제나 자신의 직관에 따라 똑바로 걸어 들어가는 입시 과외학원 수학 강사 조인영은 아름답고 씩씩한 여자다. 그녀의 잔잔하고 고요한 일상 속에 아련한 첫사랑의 모습을 꼭 빼닮은 17세의 이석이 학원생으로 들어온다. 인영은 자신의 첫사랑과 놀랍도록 닮은 그를 사랑하게 되고, 이석 또한 인영을 향한 마음을 숨기지 않고 적극적이다. 인영은 이름만 똑같은게 아니라 정말 똑같이 생겼다는 혼잣말을 하루에도 몇 번씩 중얼거리며 첫사랑을 꼭 닮은 이석과 사랑하게 된 기쁨을 감추지 못한다. 그러나 고교시절 동창이자 룸메이트인 정우는 이석을 직접 보고도 과거의 이석과 전혀 닮지 않았다며 인영의 사랑을 믿지 않는다. 그러던 어느 날, 교복을 입은 17세의 여고생이 학원으로 이석을 찾아온다. 한편 정우는 자신의 첫사랑과 닮았다고 착각하며 17세 이석과의 사랑에 푹 빠져 버린 인영을 보다 못해 서른 살이 된 인영의 진짜 ‘첫사랑 이석’을 그녀 앞에 데려 오는데…",https://www.kobis.or.kr/upload/up_img/cleansing/x00/01/60/mov_20050245_40986.jpg
살인청부업자,"범죄, 스릴러",강태호,"정제우, 박지수","인정사정없는 살인청부업자의
날 것 그대로의 인간 사냥이 시작된다!

목표를 정하면 수단과 방법을 가리지 않고
박멸시키는 철칙을 가진 ‘기술자’에게
의문투성이 일가족 화재 사건의 의뢰가 들어오게 되고

순조롭던 계획에 정체를 알 수 없는 누군가 개입하게 되면서
냉혹한 사냥에 차질이 생기게 되는데...",https://www.kobis.or.kr/common/mast/movie/2022/10/81a275bd5d3b42cbba4ad888595c0cb1.jpg
압꾸정,"코미디, 드라마",임진순,"마동석, 정경호, 오나라, 최병모","“나한테 죽이는 아이디어가 있어. 대한민국에서 한 번도 시도 안 했던 거”

샘솟는 사업 아이디어와 타고난 말빨의 압구정 토박이 ‘대국’(마동석)은
한때 잘나가던 실력 TOP 성형외과 의사 ‘지우’(정경호)를 만나게 된다.

재기를 꿈꾸는 그의 욕심과 잠재력을 한눈에 알아본 ‘대국’은
일생일대의 사업 수완을 발휘할 때가 왔음을 본능적으로 직감한다.

‘대국’은 남다른 추진력으로 ‘지우’의 실력, 압구정 인싸 ‘미정’(오나라)의 정보력,
압구정 큰 손 ‘태천’(최병모)의 자본, 그리고 압구정 황금줄 ‘규옥’(오연서)의 인맥을 한데 모아
압구정을 대표하는 성형외과를 넘어, 아시아를 대표하는 뷰.티.도.시.를 꿈꾸는데…

“형이 싹 다 꾸며 줄게. 뭔 말인지 알지?”",https://www.kobis.or.kr/common/mast/movie/2022/12/f64ec788e98f4edd979d0b257a57446e.jpg
괴기맨숀,공포(호러),조바른,"성준, 김홍파, 김보라, 지남혁, 길지혁","공포 웹툰 작가 지우는 아이디어를 찾아 괴기맨숀이라 불리는 허름한 아파트에 도착한다.
표정을 알 수 없는 중년의 관리인은
이 아파트에서 일어났던 기묘한 사건들에 대해 이야기보따리를 풀어내고,
504호, 708호… 지우는 사연을 들을수록 홀리기라도 한 듯 괴기맨숀에 점점 집착하게 되는데...!

미스터리한 맨숀! 5개의 에피소드! 괴이하고 섬뜩한 현실 공포가 온다!",https://www.kobis.or.kr/common/mast/movie/2021/05/1ccdcde972e2452da9ff368888fe9d7b.jpg
한산 리덕스,"액션, 드라마",김한민,"김효주, 박해일, 변요한, 안성기, 손현주, 김성규, 김성균, 김향기, 옥택연, 공명, 박지환, 조재윤","나라의 운명을 바꿀 압도적 승리의 전투가 시작된다!

1592년 4월, 조선은 임진왜란 발발 후 단 15일만에 왜군에 한양을 빼앗기며 절체절명의 위기에 놓인다.
조선을 단숨에 점령한 왜군은 명나라로 향하는 야망을 꿈꾸며 대규모 병역을 부산포로 집결시킨다.

한편, 이순신 장군은 연이은 전쟁의 패배와 선조마저 의주로 파천하며 수세에 몰린 상황에서도
조선을 구하기 위해 전술을 고민하며 출전을 준비한다.
하지만 앞선 전투에서 손상을 입은 거북선의 출정이 어려워지고,
거북선의 도면마저 왜군의 첩보에 의해 도난 당하게 되는데…

왜군은 연승에 힘입어 그 우세로 한산도 앞바다로 향하고,
이순신 장군은 조선의 운명을 가를 전투를 위해 필사의 전략을 준비한다.

1592년 여름, 음력 7월 8일 한산도 앞바다,
압도적인 승리가 필요한 조선의 운명을 건 지상 최고의 해전이 펼쳐진다.",https://www.kobis.or.kr/common/mast/movie/2022/11/e6090d4e309f414c8ed4e3fa45982930.jpg
"장화, 홍련",공포(호러),김지운,"임수정, 문근영, 염정아, 김갑수, 이영실","인적이 드문 시골, 이름 모를 들꽃들이 소담하게 피어 있는 신작로 끝에 일본식 목재 가옥이 홀로 서 있다. 낮이면 피아노 소리가 들려 올 듯 아름다운 그 집은 그러나, 어둠이 내리면 귀기 서린 음산함을 뿜기 시작한다. 예사롭지 않은 기운이 서려 있는 이 집에서 어른도 아이도 아닌 아름다운 두 자매 수미, 수연. 아름답지만 신경이 예민한 새엄마와 함께 살게 된 그날. 그 가족의 괴담이 시작된다. 수연, 수미 자매가 서울에서 오랜 요양을 마치고 돌아 오던 날. 새엄마 은주는 눈에 띄게 아이들을 반기지만, 자매는 그녀를 꺼리는 기색이 역력하다. 함께 살게 된 첫날부터 집안에는 이상한 기운이 감돌고 가족들은 환영을 보거나 악몽에 시달린다. 수미는 죽은 엄마를 대신해 아버지 무현과 동생 수연을 손수 챙기려 들고, 생모를 똑 닮은 수연은 늘 겁에 질려 있다. 신경이 예민한 은주는 그런 두 자매와 번번히 다투게 되고, 아버지 무현은 그들의 불화를 그저 관망만 한다. 은주는 정서불안 증세를 보이며 집안을 공포 분위기로 몰아가고, 동생을 지키기 위해 안간힘을 쓰는 수미가 이에 맞서는 가운데, 집안 곳곳에서 괴이한 일들이 잇달아 벌어지기 시작하는데...",https://www.kobis.or.kr/upload/up_img/cleansing/x00/00/74/mov_20030131_37525.jpg
살인의 추억,스릴러,봉준호,"송강호, 김상경, 정인선","선 보러 집 나갔던 처녀, 배수관서 알몸시체로... 사건 잇다르자 날 저물면 부녀자들 외출 꺼려 1986년 경기도. 젊은 여인이 무참히 강간, 살해 당한 시체로 발견된다. 2개월 후, 비슷한 수법의 강간살인사건이 연이어 발생하면서 사건은 세간의 주목을 받기 시작하고, 일대는 연쇄살인이라는 생소한 범죄의 공포에 휩싸인다. 특별수사본부, 서울 시경 형사 투입… 수사는 아직도 제자리 걸음 사건발생지역에 특별수사본부가 설치되고, 수사본부는 구희봉 반장 (변희봉 역)을 필두로 지역토박이 형사 박두만 (송강호 역)과 조용구 (김뢰하 역), 그리고 서울 시경에서 자원해 온 서태윤 (김상경 역)이 배치된다. 육감으로 대표되는 박두만은 동네 양아치들을 족치며 자백을 강요하고, 서태윤은 사건 서류를 꼼꼼히 검토하며 사건의 실마리를 찾아 가지만 스타일이 다른 두 사람은 처음부터 팽팽한 신경전을 벌인다. 용의자가 검거되고 사건의 끝이 보일 듯 하더니, 매스컴이 몰려든 현장 검증에서 용의자가 범행 사실을 부인하면서 현장은 아수라장이 되고, 구반장은 파면 당한다. 연쇄살인범은 누구인가… 치밀한 뒷처리, 흔적 전무 수사진이 아연실색할 정도로 범인은 자신의 흔적을 남기지 않는다. 살해하거나 결박할 때도 모두 피해자가 착용했거나 사용하는 물품을 이용한다. 심지어 강간살인의 경우, 대부분 피살자의 몸에 떨어져 있기 마련인 범인의 음모조차 단 하나도 발견 되지 않는다. 후임으로 신동철 반장 (송재호 역)이 부임하면서 수사는 활기를 띠기 시작한다. 박두만은 현장에 털 한 오라기 남기지 않는다는 점에 착안, 근처의 절과 목욕탕을 뒤지며 무모증인 사람을 찾아 나서고, 사건 파일을 검토하던 서태윤은 비오는 날, 빨간 옷을 입은 여자가 범행대상이라는 공통점을 밝혀낸다. 어둡고 긴 미스터리… 미궁 속 10번째 부녀자 연쇄피살, 공포 언제까지 선제공격에 나선 형사들은 비 오는 밤, 여경에게 빨간 옷을 입히고 함정수사를 벌인다. 그러나 다음날 아침 돌아오는 것은 음부에 우산이 꽂힌 또다른 여인의 사체. 사건은 해결의 실마리를 다시 감추고 냄비처럼 들끓는 언론은 일선 형사들의 무능을 지적하면서 형사들을 더욱 강박증에 몰아 넣는다.",https://www.kobis.or.kr/upload/up_img/cleansing/x00/00/69/mov_20030046_37014.jpg
맛있는 섹스 그리고 사랑,드라마,봉만대,"김서형, 김성수, 이상희","몸으로부터 시작된 사랑이야기... one night stand 는 사랑으로 가는 서막일 뿐이었다 낯선 몸, 낯선 맛, 낯선 자극 女 나는 거기가 좋거든요 나 어때요 男 싫진 않네요 女 나랑 연애할래요 男 연애 ?... 순서상 손부터 잡았어야 하는 거 아닌가요 ? 女 이제부터 하면 되죠. 사랑에도 순서가 있나요 ? 대학선배 기현과 사귀면서도 늘 자유로운 사랑을 꿈꾸는 신아. 한 곳에 안주하기 보다는 늘 새로운 것을 추구하는 동기 우연히 마주친 두 사람은 40도를 웃도는 빼갈처럼 격정적인 하룻밤을 보낸다. 각자의 일상으로 돌아간 두 사람. 그러나 그날의 기억은 갑갑한 일상 속에 머무는 신아와 동기를 미소짖게 만드는 낯선 자극이었다. 그러던 어느날 신아에게 동기의 전화가 걸려오고... 그날 밤, 두 사람은 아주 오랫동안 뜨겁게 서로의 몸을 품으며 사랑을 써내려 간다 섹스는 맛있는 음식을 먹는 것처럼 즐거워야 한다! 女 냄새 좋다 男 땀냄새야 씻고 올께 女 아냐 그냥 .... 먹어버릴거야 ......... 女 하늘이 노랗다 男 나 다리 완전히 풀렸어 헤어지는 것 조차 싫은 신아와 동기는 동거를 시작하고 아낌없이 서로를 사랑한다.말로 다 표현할 수 없는 사랑을 몸으로 이야기하듯 서로를 품고, 어루만지고, 장난치며 섹스를 통해 서로를 알아간다. 사랑과 섹스 사이… 채울 수 없는 균열 男 도대체 왜 그러는데... 미안해... 미안하다구.... 女 뭐가 미안한데... 男 너가 막 화를 내니깐 ? 女 너가 내 몸을 가졌다고 날 다 아는 척 하지마 시간이 지날수록 서로의 몸에만 익숙해졌을 뿐 서로에 대한 이해가 부족함을 알게 되는 두 사람. 이런 현실은 일상에서 생기는 사소한 오해를 만들며 둘 사이의 균열을 만든다. 완전히 사랑했지만 완전히 이해하지 못했던 신아와 동기는 현실을 인정하지 않고 관계회복을 위한 또 다른 돌파구를 찾기 시작한다.",https://www.kobis.or.kr/upload/up_img/cleansing/x00/00/73/mov_20030086_37361.jpg
